group,names,scores,logfoldchanges,pvals,pvals_adj
1,ENSG00000054654,-11.431998,,2.8937107945545536e-30,7.216236395397889e-30
1,ENSG00000221869,-11.435282,,2.7863167390517137e-30,6.957095478281432e-30
1,ENSG00000169507,-11.496966,,1.36634017958845e-30,3.420125605978598e-30
1,ENSG00000278254,-11.512795,,1.137304306291151e-30,2.8503867325592756e-30
1,ENSG00000107099,-11.52293,,1.0111349528586528e-30,2.537352453848564e-30
1,ENSG00000251442,-11.565781,,6.143033761051591e-31,1.5434758193596963e-30
1,ENSG00000197585,-11.579383,,5.242207167733827e-31,1.3187942560336673e-30
1,ENSG00000152953,-11.61624,,3.408100400705425e-31,8.584635770038854e-31
1,ENSG00000059804,-11.621919,,3.1889145020099732e-31,8.04265952587635e-31
1,ENSG00000172159,-11.655124,,2.1606632295288153e-31,5.456220276587917e-31
1,ENSG00000019991,-11.722294,,9.798244742783535e-32,2.477432299060312e-31
1,ENSG00000177425,-11.798576,,3.9696916157269146e-32,1.0049852191713707e-31
1,ENSG00000285534,-11.82676,,2.8388988615938603e-32,7.196194832937541e-32
1,ENSG00000203506,-11.864519,,1.8093963585478808e-32,4.598211838749379e-32
1,ENSG00000223812,-11.897565,,1.2185130630377944e-32,3.100542145134337e-32
1,ENSG00000138185,-11.9136095,,1.005288216714756e-32,2.5645107569253975e-32
1,ENSG00000118308,-11.992689,,3.880966500254786e-33,9.925745524948302e-33
1,ENSG00000196562,-12.019172,,2.81783304873367e-33,7.215961712506196e-33
1,ENSG00000077943,-12.184231,,3.7719418655977656e-34,9.671645809225039e-34
1,ENSG00000137393,-12.202371,,3.019049695899533e-34,7.751090361744628e-34
1,ENSG00000104447,-12.303467,,8.676868931505978e-35,2.2305575659398403e-34
1,ENSG00000249740,-12.305073,,8.506005283843724e-35,2.189447949509324e-34
1,ENSG00000183454,-12.3525305,,4.7202694446300576e-35,1.2165642898531075e-34
1,ENSG00000137491,-12.522367,,5.633012523568552e-36,1.4536806512434973e-35
1,ENSG00000146376,-12.615342,,1.738005098690503e-36,4.490969247262281e-36
1,ENSG00000102445,-12.656175,,1.034175396055147e-36,2.6757448798322044e-36
1,ENSG00000251165,-12.695613,,6.253805537250456e-37,1.620156874935351e-36
1,ENSG00000182836,-12.755822,,2.8930570948931155e-37,7.504687665092388e-37
1,ENSG00000168918,-12.7756605,,2.2423539540837033e-37,5.824295984632996e-37
1,ENSG00000082438,-12.785515,,1.9754983731111876e-37,5.137837121225455e-37
1,ENSG00000060138,-12.797188,,1.6999690158370058e-37,4.427002645408869e-37
1,ENSG00000233420,-12.813433,,1.3789688570109187e-37,3.5957466936399443e-37
1,ENSG00000232885,-12.97656,,1.6617971674420925e-38,4.3502543650316555e-38
1,ENSG00000136750,-12.990998,,1.376202579938484e-38,3.607346212158543e-38
1,ENSG00000198785,-13.052876,,6.119233081427686e-39,1.60820843138704e-38
1,ENSG00000133107,-13.075934,,4.5197340492412485e-39,1.1894036971687496e-38
1,ENSG00000173926,-13.1394005,,1.957728160366477e-39,5.1587039798853155e-39
1,ENSG00000165084,-13.141744,,1.89802585536496e-39,5.007983787242638e-39
1,ENSG00000196132,-13.29607,,2.4395888674244945e-40,6.453938802710303e-40
1,ENSG00000174453,-13.367679,,9.341050492673688e-41,2.474450461635414e-40
1,ENSG00000229751,-13.3880005,,7.106861365376331e-41,1.8851091154844377e-40
1,ENSG00000091409,-13.397069,,6.289868987889885e-41,1.6706159330384822e-40
1,ENSG00000085563,-13.465328,,2.502032497915709e-41,6.654341749775822e-41
1,ENSG00000152214,-13.4895315,,1.8024189002132834e-41,4.800050333457479e-41
1,ENSG00000157890,-13.54657,,8.302018782928943e-42,2.213871675447718e-41
1,ENSG00000225096,-13.547449,,8.203200830573803e-42,2.1904408092319902e-41
1,ENSG00000165092,-13.576515,,5.51902092999575e-42,1.4756740454534092e-41
1,ENSG00000139132,-13.65337,,1.9275525147203112e-42,5.160783171941931e-42
1,ENSG00000248323,-13.678866,,1.3579368791875579e-42,3.6405814455430503e-42
1,ENSG00000179715,-13.710315,,8.80748869268159e-43,2.3676044872799974e-42
1,ENSG00000287159,-13.812196,,2.1517189604012905e-43,5.7997815644239636e-43
1,ENSG00000107719,-13.905137,,5.895353951963677e-44,1.591188651002342e-43
1,ENSG00000173068,-13.939015,,3.669654057357959e-44,9.917983938805294e-44
1,ENSG00000184347,-14.022273,,1.1390659996298116e-44,3.082722597103685e-44
1,ENSG00000106034,-14.067199,,6.041572223394632e-45,1.637282445364399e-44
1,ENSG00000231764,-14.106996,,3.4392027990635736e-45,9.332979101936427e-45
1,ENSG00000109794,-14.293661,,2.396702051996227e-46,6.512777315207138e-46
1,ENSG00000145147,-14.466914,,1.9607433041521342e-47,5.335355929665671e-47
1,ENSG00000285082,-14.687881,,7.70864075459613e-49,2.100447072097038e-48
1,ENSG00000157557,-14.698114,,6.627967878055728e-49,1.8084496256632272e-48
1,ENSG00000228740,-14.76803,,2.354963626996126e-49,6.434326849716191e-49
1,ENSG00000069431,-14.828731,,9.552179820012824e-50,2.6134554911115796e-49
1,ENSG00000197360,-14.848816,,7.080801464092957e-50,1.93994560660081e-49
1,ENSG00000248429,-14.864095,,5.637190168962025e-50,1.54867861784671e-49
1,ENSG00000113532,-14.877769,,4.595682364091251e-50,1.264286757659216e-49
1,ENSG00000151012,-14.957299,,1.3957555134749506e-50,3.8450565109502773e-50
1,ENSG00000236922,-15.115917,,1.2718756038878012e-51,3.508622355552555e-51
1,ENSG00000179097,-15.189835,,4.1296157366355444e-52,1.1407778277998742e-51
1,ENSG00000183722,-15.191333,,4.036290610301969e-52,1.1165395879120247e-51
1,ENSG00000183166,-15.354338,,3.3127693330394925e-53,9.176646351909952e-53
1,ENSG00000225811,-15.399938,,1.6382705114844754e-53,4.544439698986062e-53
1,ENSG00000251600,-15.540135,,1.8559018397162296e-54,5.1624529616584967e-54
1,ENSG00000229618,-15.730025,,9.41740714919347e-56,2.6268918128852083e-55
1,ENSG00000254087,-15.745876,,7.330825841777414e-56,2.0477167155802833e-55
1,ENSG00000196353,-15.74764,,7.129349763062548e-56,1.994223709947566e-55
1,ENSG00000144366,-15.771593,,4.880323313479909e-56,1.3670373427114592e-55
1,ENSG00000185477,-15.823734,,2.1344751215483653e-56,5.987307493824307e-56
1,ENSG00000152578,-15.837927,,1.7034454091270648e-56,4.784959014401868e-56
1,ENSG00000112038,-15.865712,,1.0946843212229733e-56,3.079280791063216e-56
1,ENSG00000119042,-15.968818,,2.1074296183265086e-57,5.936421460074673e-57
1,ENSG00000103489,-15.973608,,1.951626133755424e-57,5.505292337815019e-57
1,ENSG00000164089,-16.099657,,2.5652546114182762e-58,7.246481953158973e-58
1,ENSG00000187416,-16.14484,,1.2346657177662044e-58,3.492689442054327e-58
1,ENSG00000182463,-16.236973,,2.7622374047962223e-59,7.8250351410657855e-59
1,ENSG00000173193,-16.273243,,1.5284634758129653e-59,4.336066598050965e-59
1,ENSG00000255595,-16.37524,,2.873707211898151e-60,8.187200033897866e-60
1,ENSG00000047648,-16.462795,,6.78921745522985e-61,1.937009259694679e-60
1,ENSG00000154080,-16.464855,,6.562023175103793e-61,1.8748637643153696e-60
1,ENSG00000187323,-16.499468,,3.701384794112725e-61,1.0590514432368313e-60
1,ENSG00000148482,-16.666965,,2.2787210807125112e-62,6.548049082507217e-62
1,ENSG00000151136,-16.783762,,3.208503215831067e-63,9.246406962049184e-63
1,ENSG00000255794,-16.788412,,2.966782471822824e-63,8.562142775823446e-63
1,ENSG00000104313,-16.904688,,4.155245722751515e-64,1.2009380701593975e-63
1,ENSG00000224271,-16.963932,,1.5183726244900033e-64,4.401080070985517e-64
1,ENSG00000163873,-16.995209,,8.911286225229726e-65,2.5867303991958568e-64
1,ENSG00000152128,-17.085367,,1.9073663627397704e-65,5.552740502881427e-65
1,ENSG00000115380,-17.118391,,1.0822607761436523e-65,3.155279230739511e-65
1,ENSG00000229847,-17.14448,,6.911468130666931e-66,2.0179468994647974e-65
1,ENSG00000003989,-17.170107,,4.4459371980111425e-66,1.2999816368453633e-65
1,ENSG00000111249,-17.172232,,4.286139552026906e-66,1.2550921089390647e-65
1,ENSG00000272168,-17.205698,,2.4065656162540557e-66,7.057377173765559e-66
1,ENSG00000104043,-17.327093,,2.9380454459999294e-67,8.628620986783932e-67
1,ENSG00000198879,-17.50159,,1.3932311472827865e-68,4.097738668478784e-68
1,ENSG00000072952,-17.543983,,6.612522002978597e-69,1.9477237122175542e-68
1,ENSG00000253642,-17.676485,,6.364283670873586e-70,1.8773698144169866e-69
1,ENSG00000253535,-17.737558,,2.1508063234872907e-70,6.353933008825083e-70
1,ENSG00000141469,-17.761488,,1.4045877012316698e-70,4.1555849148865965e-70
1,ENSG00000152661,-17.7839,,9.419377427165188e-71,2.7909266450859816e-70
1,ENSG00000122584,-17.84482,,3.1712218812391976e-71,9.410153950264681e-71
1,ENSG00000216863,-17.893036,,1.336235904918973e-71,3.970983372716116e-71
1,ENSG00000124749,-17.894522,,1.301101046546163e-71,3.872324543292151e-71
1,ENSG00000287862,-17.949297,,4.860104409173138e-72,1.448615323151457e-71
1,ENSG00000148429,-17.965086,,3.6570890460937376e-72,1.0916683719682798e-71
1,ENSG00000129682,-18.00517,,1.7744925599946742e-72,5.304910493257621e-72
1,ENSG00000241316,-18.00661,,1.728937039666827e-72,5.176458202595291e-72
1,ENSG00000250092,-18.010525,,1.610961024760314e-72,4.830467840360761e-72
1,ENSG00000128849,-18.054127,,7.320985339567158e-73,2.1984940959661135e-72
1,ENSG00000068078,-18.089174,,3.878596058375783e-73,1.1664950551506114e-72
1,ENSG00000138759,-18.188814,,6.329480073220126e-74,1.906469901572327e-73
1,ENSG00000147251,-18.189089,,6.2978999576632295e-74,1.8998189917536135e-73
1,ENSG00000128573,-18.190598,,6.126940051232307e-74,1.8510392904025095e-73
1,ENSG00000117525,-18.22129,,3.498034022719886e-74,1.0584066634553362e-73
1,ENSG00000135063,-18.261019,,1.6910817745002017e-74,5.124490225758187e-74
1,ENSG00000163453,-18.289919,,9.95641155717224e-75,3.0216727032389196e-74
1,ENSG00000139155,-18.419674,,9.135284052514792e-76,2.776682082831244e-75
1,ENSG00000169313,-18.452745,,4.956185410533993e-76,1.5087322406496173e-75
1,ENSG00000158258,-18.516212,,1.5281580664675746e-76,4.659018495327971e-76
1,ENSG00000146147,-18.629799,,1.8421216656161915e-77,5.6247989789807374e-77
1,ENSG00000140015,-18.738258,,2.4140226220636905e-78,7.39363743357945e-78
1,ENSG00000156049,-18.749517,,1.9535898698165581e-78,5.992606962627479e-78
1,ENSG00000227082,-18.83247,,4.092149055527238e-79,1.257188649931563e-78
1,ENSG00000273118,-18.877546,,1.7450546188829705e-79,5.369398827332217e-79
1,ENSG00000112964,-18.937487,,5.600704636434871e-80,1.7259490405038124e-79
1,ENSG00000100599,-18.949324,,4.4730287894847685e-80,1.3805644411990027e-79
1,ENSG00000005020,-18.95356,,4.1269548440535665e-80,1.2757201990892014e-79
1,ENSG00000041515,-18.954576,,4.04796692897818e-80,1.253240535287362e-79
1,ENSG00000123094,-18.97434,,2.779784397772819e-80,8.619486504721919e-80
1,ENSG00000196369,-19.213575,,2.849438541854432e-82,8.862950363466352e-82
1,ENSG00000011201,-19.251728,,1.365300326887337e-82,4.253272046377997e-82
1,ENSG00000224081,-19.276085,,8.529437917760501e-83,2.6612910819845555e-82
1,ENSG00000141668,-19.377953,,1.1846913007758727e-83,3.707953993038725e-83
1,ENSG00000248905,-19.418684,,5.364728353013683e-84,1.681733026023098e-83
1,ENSG00000124782,-19.454435,,2.672829629488773e-84,8.391929762916085e-84
1,ENSG00000171094,-19.493107,,1.2561630193547676e-84,3.956418958597693e-84
1,ENSG00000231252,-19.545242,,4.528389519540926e-85,1.4285140440192194e-84
1,ENSG00000142611,-19.653837,,5.360395985059272e-86,1.693648020555852e-85
1,ENSG00000134376,-19.676777,,3.410059057026222e-86,1.0791326129829817e-85
1,ENSG00000182902,-19.782606,,4.203936928661118e-87,1.332468123188944e-86
1,ENSG00000248343,-20.001148,,5.3819527962734e-89,1.7112727492125277e-88
1,ENSG00000138685,-20.003998,,5.0829383270945026e-89,1.6187701678644912e-88
1,ENSG00000184838,-20.049156,,2.052971016624909e-89,6.559012832667441e-89
1,ENSG00000171885,-20.060696,,1.6279141955085065e-89,5.209325425627221e-89
1,ENSG00000140022,-20.1309,,3.95752844319636e-90,1.2684386035885769e-89
1,ENSG00000157168,-20.1667,,1.9203438298256381e-90,6.164827704095146e-90
1,ENSG00000137962,-20.277824,,2.0186608401507273e-91,6.490870868651856e-91
1,ENSG00000071205,-20.36504,,3.4156995151610105e-92,1.1000642560905026e-91
1,ENSG00000182348,-20.387682,,2.1509538038933324e-92,6.938560657720427e-92
1,ENSG00000226476,-20.426842,,9.654933064569026e-93,3.11952603055542e-92
1,ENSG00000164100,-20.538015,,9.850736304762686e-94,3.187940551703135e-93
1,ENSG00000111058,-20.54206,,9.063384541556866e-94,2.9378880199536036e-93
1,ENSG00000114805,-20.66015,,7.911670417296004e-95,2.5687241614597414e-94
1,ENSG00000233928,-20.670391,,6.399530429239336e-95,2.0811481070697028e-94
1,ENSG00000038427,-20.700214,,3.448320709680589e-95,1.1232315015246219e-94
1,ENSG00000131095,-20.740383,,1.4972649778625963e-95,4.885040710807818e-95
1,ENSG00000179242,-20.75279,,1.1567784200529938e-95,3.780321634160111e-95
1,ENSG00000187398,-20.764326,,9.09931041247417e-96,2.9784976800242784e-95
1,ENSG00000163630,-20.787563,,5.6088278181800734e-96,1.8389599403869095e-95
1,ENSG00000149090,-20.803812,,3.997450775600796e-96,1.3149509130265777e-95
1,ENSG00000130413,-20.863874,,1.1404762004577258e-96,3.763947856296125e-96
1,ENSG00000234377,-20.922852,,3.3168216167037603e-97,1.0982853035442914e-96
1,ENSG00000188313,-20.957523,,1.6020874417459054e-97,5.313722858195375e-97
1,ENSG00000234428,-20.964539,,1.3825407874044688e-97,4.5931587621410925e-97
1,ENSG00000182601,-21.004148,,6.010249941951842e-98,2.0034166473172807e-97
1,ENSG00000126785,-21.063835,,1.7077204043783498e-98,5.701904522131385e-98
1,ENSG00000154237,-21.131687,,4.0675143531853174e-99,1.360372693373016e-98
1,ENSG00000235020,-21.137238,,3.6163174297893135e-99,1.2114966263950799e-98
1,ENSG00000255968,-21.159355,,2.262916925004575e-99,7.593680956391192e-99
1,ENSG00000149972,-21.237482,,4.303432745340793e-100,1.4489672543234995e-99
1,ENSG00000112541,-21.305082,,1.018470114350438e-100,3.4349750905579695e-100
1,ENSG00000106571,-21.37296,,2.385222214856343e-101,8.058183158298456e-101
1,ENSG00000113721,-21.379086,,2.0919205032495608e-101,7.09125594321885e-101
1,ENSG00000196872,-21.388172,,1.7217185049356933e-101,5.846242801139876e-101
1,ENSG00000127249,-21.391241,,1.6120902843811428e-101,5.48330028701069e-101
1,ENSG00000154975,-21.434566,,6.3623783861110914e-102,2.167760949271241e-101
1,ENSG00000168309,-21.447376,,4.831515012943873e-102,1.648981233086646e-101
1,ENSG00000162631,-21.465717,,3.2567941552834696e-102,1.1134338992422119e-101
1,ENSG00000125257,-21.508825,,1.2872178597836698e-102,4.4082803417248965e-102
1,ENSG00000196704,-21.64282,,7.102257016857757e-104,2.4364518068122667e-103
1,ENSG00000137693,-21.657164,,5.203086660190127e-104,1.7880022887251296e-103
1,ENSG00000166501,-21.663054,,4.578500162371079e-104,1.576075787391077e-103
1,ENSG00000232284,-21.68714,,2.713437118862978e-104,9.356679720217166e-104
1,ENSG00000172987,-21.842794,,9.101358793088894e-106,3.14381996307043e-105
1,ENSG00000092969,-22.213509,,2.5428985982822403e-109,8.844864689677358e-109
1,ENSG00000188730,-22.263105,,8.420656522696441e-110,2.9391471283408175e-109
1,ENSG00000102290,-22.292421,,4.376642628419637e-110,1.5302946253215515e-109
1,ENSG00000178573,-22.298784,,3.7967586113450815e-110,1.3298629111541442e-109
1,ENSG00000196277,-22.49564,,4.579317591622212e-112,1.6067781023235832e-111
1,ENSG00000257261,-22.497458,,4.395451394713268e-112,1.5449741281944704e-111
1,ENSG00000147509,-22.526058,,2.3058379392062914e-112,8.11914767326159e-112
1,ENSG00000107105,-22.544615,,1.5165835467806834e-112,5.349501046845445e-112
1,ENSG00000198963,-22.562943,,1.0022888536134634e-112,3.5416567265493407e-112
1,ENSG00000135838,-22.569458,,8.649783559333706e-113,3.061870286489808e-112
1,ENSG00000156273,-22.61514,,3.075477367109681e-113,1.090594811031802e-112
1,ENSG00000286288,-22.717237,,3.026528211118904e-114,1.0751432366319377e-113
1,ENSG00000116132,-22.737713,,1.8986595487556e-114,6.768839746009268e-114
1,ENSG00000237596,-22.79308,,5.370380285890567e-115,1.917992959246631e-114
1,ENSG00000233452,-22.831684,,2.222325259379829e-115,7.95107427327309e-115
1,ENSG00000064655,-22.878916,,7.535059189275262e-116,2.7007380606721363e-115
1,ENSG00000236283,-23.123371,,2.6950014565449243e-118,9.71171696052225e-118
1,ENSG00000168843,-23.302208,,4.210549668009796e-120,1.5200540317724893e-119
1,ENSG00000144908,-23.36222,,1.0353904583252439e-120,3.75141470407697e-120
1,ENSG00000165966,-23.439209,,1.7032058084454007e-121,6.182235239366245e-121
1,ENSG00000228956,-23.45384,,1.2078473920089221e-121,4.392172334577898e-121
1,ENSG00000179796,-23.528479,,2.0853710544537162e-122,7.59698016194432e-122
1,ENSG00000164188,-23.55146,,1.212844124636268e-122,4.4264384110812697e-122
1,ENSG00000137766,-23.569532,,7.916807449191643e-123,2.8946279521724467e-122
1,ENSG00000114698,-23.596169,,4.219435290983324e-123,1.545580692667884e-122
1,ENSG00000105339,-23.612303,,2.881202141248112e-123,1.0573218866965547e-122
1,ENSG00000099250,-24.001518,,2.6811222490542118e-127,9.893440033410375e-127
1,ENSG00000178538,-24.021202,,1.669926886157181e-127,6.173482019065364e-127
1,ENSG00000080573,-24.159477,,5.936557157458843e-129,2.1987248731329047e-128
1,ENSG00000250243,-24.176455,,3.935894377689023e-129,1.4604431828159639e-128
1,ENSG00000135333,-24.213781,,1.5927362712254393e-129,5.920952681135462e-129
1,ENSG00000182674,-24.268261,,4.242582541497845e-130,1.5801052296081358e-129
1,ENSG00000244128,-24.297573,,2.0795940208499783e-130,7.759679182276038e-130
1,ENSG00000143603,-24.379147,,2.8464042701065984e-131,1.0640763626566723e-130
1,ENSG00000072657,-24.402807,,1.596745922566132e-131,5.991541923325074e-131
1,ENSG00000285582,-24.40577,,1.48525728433782e-131,5.58367400127e-131
1,ENSG00000114790,-24.422058,,9.972312983201238e-132,3.756050087834741e-131
1,ENSG00000152822,-24.514803,,1.027073974097854e-132,3.875750845652279e-132
1,ENSG00000231672,-24.615707,,8.576729452004104e-134,3.2487611560621603e-133
1,ENSG00000150275,-24.633572,,5.5202355006644e-134,2.0949660344077417e-133
1,ENSG00000138756,-24.951097,,2.077609666691879e-137,7.929807888136942e-137
1,ENSG00000235904,-25.099607,,5.02268576841977e-139,1.928094344882829e-138
1,ENSG00000257894,-25.179024,,6.799974864205881e-140,2.6153749477714927e-139
1,ENSG00000251003,-25.190197,,5.129887684976228e-140,1.97683533139739e-139
1,ENSG00000079335,-25.291832,,3.9286064647551185e-141,1.516836472878424e-140
1,ENSG00000053108,-25.320654,,1.892247254888304e-141,7.320105434771001e-141
1,ENSG00000286757,-25.381779,,4.0083628782071144e-142,1.553629022560897e-141
1,ENSG00000262655,-25.382322,,3.95338405481582e-142,1.5352947785692506e-141
1,ENSG00000244694,-25.472858,,3.9410731307818895e-143,1.5394816917116755e-142
1,ENSG00000138696,-25.495043,,2.2372422336750523e-143,8.756329681702749e-143
1,ENSG00000253553,-25.605846,,1.3131755438811704e-144,5.149708015220276e-144
1,ENSG00000257458,-25.806978,,7.404085618654986e-147,2.914994338053144e-146
1,ENSG00000009694,-25.915474,,4.457452578612544e-148,1.7583639363363092e-147
1,ENSG00000234423,-25.946424,,1.9953823800844746e-148,7.886886877804248e-148
1,ENSG00000253582,-26.000746,,4.856995064161846e-149,1.9235624016482557e-148
1,ENSG00000243069,-26.327333,,9.331944595834993e-153,3.710514749834987e-152
1,ENSG00000218336,-26.33407,,7.813161791950255e-153,3.1128134629283885e-152
1,ENSG00000145685,-26.440609,,4.6790975287859034e-154,1.867903205104153e-153
1,ENSG00000134533,-26.445763,,4.082043347568568e-154,1.6328173390274272e-153
1,ENSG00000148655,-26.666653,,1.1474098737674649e-156,4.598837169408677e-156
1,ENSG00000118733,-26.666704,,1.145809376467778e-156,4.598837169408677e-156
1,ENSG00000140836,-26.683704,,7.276023302207083e-157,2.927977183986754e-156
1,ENSG00000178568,-26.695272,,5.3408634375070015e-157,2.1535739667366943e-156
1,ENSG00000106536,-26.786354,,4.659916727175103e-158,1.8827946372424658e-157
1,ENSG00000060718,-26.982096,,2.397809491841932e-160,9.707730736202154e-160
1,ENSG00000185650,-27.000132,,1.4726208114460274e-160,5.974120938929117e-160
1,ENSG00000122870,-27.070797,,2.1739924087060726e-161,8.837367515065336e-161
1,ENSG00000183098,-27.071106,,2.1559033707456195e-161,8.78168379122452e-161
1,ENSG00000156395,-27.181503,,1.0746957956436648e-162,4.386513451606795e-162
1,ENSG00000157680,-27.327354,,2.007327695408786e-164,8.209929224575812e-164
1,ENSG00000178075,-27.330652,,1.834108117161141e-164,7.516836545742381e-164
1,ENSG00000227028,-27.602884,,1.0274623903041246e-167,4.219558071064167e-167
1,ENSG00000148737,-27.628166,,5.106731264114856e-168,2.1015354996357435e-167
1,ENSG00000287292,-27.710695,,5.189600989989451e-169,2.140041645356475e-168
1,ENSG00000144642,-27.780737,,7.413850733764642e-170,3.063574683373819e-169
1,ENSG00000133401,-27.935854,,9.792998314250446e-172,4.0550717657351745e-171
1,ENSG00000257545,-28.085808,,1.4602152399526509e-173,6.0842301664693785e-173
1,ENSG00000162849,-28.088474,,1.3547713046812728e-173,5.656665155245398e-173
1,ENSG00000174944,-28.326351,,1.6372833456504902e-176,6.850557931592009e-176
1,ENSG00000165973,-28.342836,,1.0257268119824431e-176,4.300741350031208e-176
1,ENSG00000152990,-28.414774,,1.3283234933502532e-177,5.5811911485304756e-177
1,ENSG00000138771,-28.43822,,6.815883601206205e-178,2.8759002536735045e-177
1,ENSG00000188803,-28.626987,,3.101010338856356e-180,1.3112094456052246e-179
1,ENSG00000184611,-28.636122,,2.386625886292139e-180,1.0112821552085336e-179
1,ENSG00000171587,-28.856995,,4.139834142529328e-183,1.7578913556387806e-182
1,ENSG00000171189,-28.872652,,2.6330867848788637e-183,1.1204624616505803e-182
1,ENSG00000183780,-29.157314,,6.74822875022849e-187,2.883858440268585e-186
1,ENSG00000113100,-29.254118,,3.980171171460054e-188,1.708227970583714e-187
1,ENSG00000241684,-29.306625,,8.539060772249204e-189,3.6727143106448185e-188
1,ENSG00000151789,-29.323265,,5.2400484599753264e-189,2.2586415775755716e-188
1,ENSG00000018625,-29.553074,,5.996136954626409e-192,2.59012395448225e-191
1,ENSG00000111962,-29.55973,,4.9243100148789884e-192,2.131735937177051e-191
1,ENSG00000162687,-29.757862,,1.37209142465197e-194,5.952674293500955e-194
1,ENSG00000152932,-29.78089,,6.90759371769432e-195,3.003301616388835e-194
1,ENSG00000108018,-29.826279,,1.7830589011843825e-195,7.769319830868768e-195
1,ENSG00000174473,-29.869106,,4.9588749985158215e-196,2.1654475976051623e-195
1,ENSG00000165061,-29.873896,,4.297110087848265e-196,1.8805733426031795e-195
1,ENSG00000111885,-30.231422,,9.155978982444528e-201,4.042374826686326e-200
1,ENSG00000172260,-30.25821,,4.068859078280315e-201,1.8003801231328826e-200
1,ENSG00000168461,-30.275919,,2.3791540979063053e-201,1.055057249625856e-200
1,ENSG00000128536,-30.29154,,1.4816534849309929e-201,6.599792805928698e-201
1,ENSG00000117154,-30.371305,,1.3148616477944498e-202,5.869918070510936e-202
1,ENSG00000182256,-30.373266,,1.238729354994743e-202,5.542413221452988e-202
1,ENSG00000171444,-30.37553,,1.1563272405190515e-202,5.185323948515926e-202
1,ENSG00000198216,-30.384,,8.937089002012504e-203,4.016669214387642e-202
1,ENSG00000236107,-30.52625,,1.1687008809800219e-204,5.2644183827928916e-204
1,ENSG00000031081,-30.533144,,9.467370614747373e-205,4.274207952481884e-204
1,ENSG00000154309,-30.533607,,9.333844113509912e-205,4.223458874891363e-204
1,ENSG00000258663,-30.662605,,1.79488058862045e-206,8.140048020954422e-206
1,ENSG00000236790,-30.714125,,3.687031387858256e-207,1.6759233581173892e-206
1,ENSG00000073849,-30.741827,,1.572479480809524e-207,7.163915630111727e-207
1,ENSG00000140470,-30.753052,,1.1131302844875248e-207,5.0827866871576474e-207
1,ENSG00000170396,-30.783558,,4.3499804876435226e-208,1.9908377517819325e-207
1,ENSG00000104490,-30.786049,,4.028403493050083e-208,1.8478915105734325e-207
1,ENSG00000124440,-30.786295,,3.997955944818945e-208,1.8381406642845725e-207
1,ENSG00000125851,-30.793507,,3.201187414452159e-208,1.4752015734802576e-207
1,ENSG00000158966,-30.87721,,2.4165875177652422e-209,1.1162067056652388e-208
1,ENSG00000135540,-31.112373,,1.6383979849357766e-212,7.602774872091771e-212
1,ENSG00000111783,-31.174156,,2.387428525750425e-213,1.1104318724420582e-212
1,ENSG00000174469,-31.232689,,3.836282483895813e-214,1.7884766824689107e-213
1,ENSG00000132932,-31.287666,,6.867015196243863e-215,3.2088856057214312e-214
1,ENSG00000107295,-31.421717,,1.0221781552035273e-216,4.787719696503641e-216
1,ENSG00000164199,-31.718626,,8.601883365517502e-221,4.038442894609156e-220
1,ENSG00000111907,-31.719135,,8.464107830039184e-221,3.983109567077263e-220
1,ENSG00000165895,-31.7524,,2.942055568297322e-221,1.3877620605176047e-220
1,ENSG00000112232,-31.790506,,8.756747362457571e-222,4.1403060815402226e-221
1,ENSG00000145390,-31.801113,,6.247826561600017e-222,2.961055242464463e-221
1,ENSG00000169744,-31.822666,,3.145161081898193e-222,1.49413828118679e-221
1,ENSG00000136205,-31.973873,,2.517049057035266e-224,1.1985947890644125e-223
1,ENSG00000101333,-32.190998,,2.358768129101154e-227,1.12590364157573e-226
1,ENSG00000153208,-32.36682,,8.045287520315167e-230,3.8494198661795055e-229
1,ENSG00000109265,-32.606663,,3.2999298360412926e-233,1.590327631827129e-232
1,ENSG00000113805,-32.662376,,5.347143062985196e-234,2.583160899992848e-233
1,ENSG00000221866,-32.71852,,8.516240999839864e-235,4.1240876512541717e-234
1,ENSG00000167281,-32.868355,,6.228004560150844e-237,3.023303184539245e-236
1,ENSG00000174482,-32.900387,,2.1700513459268034e-237,1.05598605641207e-236
1,ENSG00000144040,-33.17141,,2.7826976291369943e-241,1.3574134776278023e-240
1,ENSG00000185053,-33.22765,,4.293560531193395e-242,2.09954060205056e-241
1,ENSG00000118997,-33.249344,,2.086349018942974e-242,1.0227201073249873e-241
1,ENSG00000198838,-33.382957,,2.4231094910747315e-244,1.1965972795430772e-243
1,ENSG00000144331,-33.444134,,3.1321534996460586e-245,1.550571039428742e-244
1,ENSG00000196090,-33.447342,,2.8134369087550645e-245,1.396246604841223e-244
1,ENSG00000227036,-33.599075,,1.7304090809048593e-247,8.609000402511738e-247
1,ENSG00000166342,-33.648636,,3.2646376946862097e-248,1.6282482267761644e-247
1,ENSG00000153250,-33.85703,,2.8599706733142922e-251,1.429985336657146e-250
1,ENSG00000100095,-33.928654,,2.518627081422754e-252,1.2624697149988741e-251
1,ENSG00000225689,-34.053894,,3.554563798119397e-254,1.786212963879094e-253
1,ENSG00000185305,-34.087032,,1.148157127013501e-254,5.7841668867178895e-254
1,ENSG00000144218,-34.167572,,7.332467103067218e-256,3.703266213670312e-255
1,ENSG00000155897,-34.28828,,1.173271624941362e-257,5.940615822487909e-257
