"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000153250",0.196006975042126,8.29370741423876,0.324705161212047,0.748999343908932,0.999332765135134,-4.60168143885378
"ENSG00000038427",-0.276107733930031,9.02925513577411,-0.32442053337057,0.749211376154339,0.999332765135134,-4.60208944564788
"ENSG00000009694",-0.257250742001264,8.05812339473909,-0.323709451832318,0.749741182772713,0.999332765135134,-4.60162792548216
"ENSG00000091428",-0.169026780451157,8.38449773413229,-0.323114352409439,0.750184672628786,0.999332765135134,-4.60191197818662
"ENSG00000113361",-0.23978796738087,5.56197621076972,-0.322628335376894,0.750546936578532,0.999332765135134,-4.60024710842271
"ENSG00000078579",0.374888426834805,5.17690181207527,0.322486464889742,0.750652694226375,0.999332765135134,-4.6000504565538
"ENSG00000138829",-0.282914284130801,4.7031747349775,-0.322201810909317,0.750864905409935,0.999332765135134,-4.59995428220297
"ENSG00000198010",-0.263961124516529,9.88466066048754,-0.32201214338149,0.751006314965352,0.999332765135134,-4.602894000431
"ENSG00000105339",0.322580262433808,9.12610232457359,0.321973226645144,0.751035331058144,0.999332765135134,-4.60231276504924
"ENSG00000075223",0.398276203102164,7.32001754658324,0.321106028198054,0.751682007916449,0.999332765135134,-4.60158701052687
"ENSG00000116117",-0.181688893898395,10.3671050233412,-0.320950013567085,0.751798369319657,0.999332765135134,-4.60315014153398
"ENSG00000103490",0.353248875019994,3.51215676845306,0.320814866560997,0.751899171820978,0.999332765135134,-4.59995972903969
"ENSG00000183722",-0.237168839160214,9.1749278522835,-0.320660531558865,0.752014291729992,0.999332765135134,-4.60233694999708
"ENSG00000273507",0.440428746065463,7.65916976015812,0.319470647014894,0.75290203784514,0.999332765135134,-4.6018671037222
"ENSG00000183117",0.169924987621508,10.5631770204312,0.319319409717411,0.753014897946335,0.999332765135134,-4.6033127924812
"ENSG00000163630",0.225562128975401,6.26095652275929,0.318638468949323,0.753523117397545,0.999332765135134,-4.60045927059236
"ENSG00000118785",0.280137386644885,10.8936971852756,0.317912261969108,0.754065248550575,0.999332765135134,-4.60355917260667
"ENSG00000243069",-0.261318499399279,7.95601417342857,-0.317837039794548,0.754121411231628,0.999332765135134,-4.6015467798088
"ENSG00000112902",0.30082500291598,7.61223384597735,0.317590028847279,0.754305845426873,0.999332765135134,-4.60181287806602
"ENSG00000234147",-0.339053635353454,5.96851521911941,-0.315938922844994,0.755539055748562,0.999332765135134,-4.60034597561103
"ENSG00000174948",0.294747978481449,5.4238655250587,0.314169326159079,0.756861515148173,0.999332765135134,-4.60030569399186
"ENSG00000118733",-0.243088651805314,7.50725983815025,-0.312952343976904,0.757771440746227,0.999332765135134,-4.6011685914814
"ENSG00000276180",-0.276096066889702,0.913766100783387,-0.312426679602234,0.758164587223821,0.999332765135134,-4.60041387270561
"ENSG00000258637",-0.349970796251675,6.93294615723154,-0.311266676769253,0.75903239722614,0.999332765135134,-4.60120632951904
"ENSG00000120708",0.286322416760689,4.67373802044774,0.310819656138526,0.759366905664309,0.999332765135134,-4.5999908169286
"ENSG00000144339",0.462667901523639,9.73911192811148,0.310213339053814,0.759820694498846,0.999332765135134,-4.6033018985703
"ENSG00000232878",-0.453893569152493,8.75562029975937,-0.308960234171691,0.760758845173856,0.999332765135134,-4.60249807068935
"ENSG00000094963",-0.239336316861321,0.893981893620576,-0.306891049167802,0.762308795887409,0.999332765135134,-4.60039528606706
"ENSG00000275713",0.358959535233716,2.33667681620868,0.306386161624575,0.762687145506095,0.999332765135134,-4.60017984716584
"ENSG00000185008",-0.177976580174152,9.26750076324076,-0.306275079970031,0.762770395450906,0.999332765135134,-4.60243288850066
"ENSG00000080822",0.395185707618612,9.27612844165393,0.305649304706828,0.763239437027588,0.999332765135134,-4.60304314910032
"ENSG00000169760",0.335528968071872,10.6691256505019,0.305172242789537,0.76359707566283,0.999332765135134,-4.60362101821976
"ENSG00000285846",0.279211141725294,1.1401331746445,0.304919101798718,0.763786869840276,0.999332765135134,-4.60027979435923
"ENSG00000229105",-0.32463538597344,6.49290409440948,-0.304748073166502,0.763915108411781,0.999332765135134,-4.60071138095868
